_id,title,type_key,method_key,servings,cooking_time,difficulty,ingredients,cooking_steps,tips
673c36d28fad4e3c931146f0,라이스버거떡갈비,밥/죽/떡,굽기,1,,,"['밥 200g', '맛간장 15g', '전분가루 15g', '팽이버섯 20g', '흰후추 1g', '달걀 60g', '다진소고기 50g', '다진돼지고기 50g', '다진양파 30g', '다진쪽파 15g', '맛간장 10g', '후추 1g', '토마토 80g', '미나리 20g', '맛간장 5g', '청고추 15g', '홍고추 15g']","['1. 팽이버섯을 송송 다진 후 라이스버거 재료로 라이스버거를 만들어준다.', '2. 만들어준 버거는 팬에 구워준다.', '3. 토마토와 미나리를 먹기 좋게 잘라서 겉절이를 만들어준다.', '4. 떡갈비 재료로 떡 갈비를 만들어준다.', '5. 만들어진 떡갈비를 구워준다.', '6. 접시에 토마토 겉절이를 담고 라이스버거와 떡갈비를 올려 완성한다.']",['라이스버거와 떡갈비를 함께 먹을 수 있는 겉절이를 절인 배추 대신 칼륨이 풍부한 토마토와 양파를 주재료로 하여 만들었다. 일반 간장 대신 염도가 낮은 맛간장으로 맛을 냈다.']
673c36d28fad4e3c931146f1,웰빙스테이크,양식,굽기,1,,,"['쇠고기등심 240g', '시금치 50g', '마늘 15g', '양파 50g', '건바질 2g', '감자 60g', '레몬 25g', '파슬리가루 1g', '르네디종 홀그레인머스터 15g', '사과 80g', '버터 15g']","['1. 쇠고기는 칼집을 살짝 넣어준 후 건 바질을 뿌려 1시간 정도 숙성시킨다.', '2. 감자는 껍질을 벗긴 후 먹기 좋게 잘라 뜨거운 물에 70% 정도 익혀준다.', '3. 익혀준 감자를 버터를 살짝 바른 후 팬에 파슬리가루를 뿌려 구워준다.', '4. 시금치는 데쳐내 물기를 제거하고 다진 양파와 함께 버터에 볶아준다.', '5. 사과는 사방 1cm 크기로 자른 후 레몬즙을 살짝 뿌려준 후 버터에 볶아 소스를 만들어 준다.', '6. 숙성된 소고기를 팬에 구워주고 곁들이 채소와 소스를 완성한다.']",['사과의 단맛과 버터의 고소한 맛으로 소스를 만들어 추가 간을 따로 하지 않고 소고기의 풍미와 맛을 살려주었다.']
673c36d28fad4e3c931146f2,고추김치,반찬,절임,1,,,"['오이고추(40g)', '영양부추(5g)', '연근(5g)', '무(5g)', '해물육수(8g)', '어간장(3g)', '고춧가루(3g)', '생강청(3g)', '통깨(1g)']","['1. 오이고추는 배를 갈라 씨를 제거하고 세척 후 절임물에 절여준다.', '2. 영양부추, 연근은 송송 다지고 무는 채 썬다.', '3. 손질한 부추와 연근, 무에 절임물을 조금 넣고 절인다.', '4. 고춧가루, 생강청, 통깨를 절임채소에 섞어 소를 만든다.', '5. 오이고추 속에 소를 채워 넣는다.', '6. 오이고추를 그릇에 담고 남은 물을 부어 마무리한다.']","['김치를 담글 때 사용하는 젓갈 대신 연근, 부추, 생강청으로 대체하여 김치 특유의 맛과 향미를 높였어요.']"
673c36d28fad4e3c931146f3,삼겹살꼬치구이,반찬,굽기,1,,,"['삼겹살 200g', '방울토마토 100g', '마늘기름 15g', '후추 1g', '로즈마리 1g', '통후추 2g', '대파 20g', '마늘 10g', '꽈리고추 25g', '대파 25g', '고춧가루 1g', '레몬즙 2g']","['1. 삼겹살은 길이로 잘라서 마늘기름, 통후추, 로즈마리에 마리네이드 해준다.', '2. 대파는 흰 부분만 잘라 구워주고, 꽈리고추도 함께 구워준다.', '3. 대파는 가늘게 채 썰어 물에 담가준다.', '4. 물에 담가진 대파를 물기를 빼고 양념해준다.', '5. 삼겹살을 꼬치에 끼워 굽고 구워진 채소, 대파채와 함께 완성한다.']","['소금 대신 후추, 로즈마리 등의 향신료와 마늘기름, 대파를 사용하여 나트륨을 줄였으며, 이 재료들 특유의 맛과 향이 삼겹살의 누린내를 잡아주고 음식을 조화롭게 해준다.']"
673c36d28fad4e3c931146f4,오징어김치찌개,국/찌개,끓이기,1,,,"['오징어(100g)', '두부(50g)', '팽이버섯(20g)', '붉은 고추(4g)', '고구마(30g)', '콩나물(20g)', '김치(140g)', '쑥갓(20g)', '무(50g)', '다시마(5g)', '대파(20g)', '멸치(10g)', '물(300g)', '참기름(10g)', '들깻가루(5g)']","['1. 육수 재료를 넣고 끓인 뒤 체로 걸러 육수를 낸다.', '2. 오징어 몸통은 큼지막하게 썰고 다리는 얇게 썬다.', '3. 두부와 버섯은 먹기 좋게 썰고, 고추는 어슷하게 썰고, 고구마는 먹기 좋은 크기로 썰고, 콩나물은 다듬는다.', '4. 김치는 먹기 좋은 크기로 썬 뒤 냄비에 참기름을 두르고 볶다가 고구마, 콩나물, 육수를 넣고 끓인다.', '5. 자작하게 끓으면 오징어를 넣고 끓이고, 오징어가 익으면 들깻가루를 넣고 끓인다.', '6. 두부, 팽이버섯, 쑥갓, 고구마, 붉은 고추를 넣고 끓여 마무리한다.']","['김치의 속을 덜어내 염분을 줄였고, 김치 자체의 간만을 이용해 나트륨 섭취량을 줄였다.']"
673c36d28fad4e3c931146f5,해물김치찌개,국/찌개,끓이기,1,,,"['주꾸미(40g)', '김치(40g)', '무(10g)', '마늘(3g)', '대파(3g)', '양파(10g)', '두부(10g)', '참기름(3g)', '배즙(10g)', '팽이버섯(3g)', '다시마(5g)', '멸치(10g)', '물(300g)']","['1. 냄비에 육수 재료를 넣고 끓이다가 물이 끓어오르면 다시마를 건지고 조금 더 끓여 육수를 우려낸다.', '2. 주꾸미는 내장과 입, 눈을 제거하고 4cm 크기로 잘라 준비한다.', '3. 김치는 국물을 꽉 짜서 한입 크기로 썰고, 무는 편 썰고, 마늘은 다지고, 대파는 어슷 썰고, 양파는 굵게 채 썰고, 두부는 납작하게 썬다.', '4. 냄비에 참기름을 두르고, 김치, 무, 양파가 투명해질 때까지 볶다가 육수를 붓고 끓으면 주꾸미, 다진 마늘을 넣어 더 끓인다.', '5. 김칫국물과 배즙을 2:1로 섞은 뒤 찌개에 넣어 간을 맞춘다.', '6. 두부, 팽이버섯을 넣고 한소끔 끓여 마무리한다.']","['김치는 국물을 꼭 짜서 사용해 염분을 줄였고, 해산물을 넣어 간을 맞췄어요. 배즙으로 짠맛을 중화하면서 나트륨 함량을 줄였어요.']"
673c36d28fad4e3c931146f6,광어스테이크,양식,굽기,1,,,"['광어(150g)', '소금(0.3g)', '후춧가루(0.02g)', '밀가루(20g)', '달걀(50g)', '아몬드(20g)', '호두(20g)', '올리브오일(20g)', '플레인요거트(50g)', '꿀(10g)', '레몬즙(20g)']","['1. 광어는 포를 길게 떠서 소금과 후춧가루에 밑간을 해 놓는다.', '2. 아몬드와 호두는 입자있게 다져 준비한다.', '3. 밑간이 되어 있는 광어포에 밀가루와 달걀물을 입힌다.', '4. 달걀물을 입힌 광어살에 다시 다져 놓은 견과류를 입혀 준다.', '5. 팬에 올리브 오일을 넣고, 팬이 따끈해 지면 광어 살을 조심스럽게 앞뒤로 익혀 접시에 담는다.', '6. 플레인요거트에 꿀과 레몬즙을 넣고 골고루 섞어 광어스테이크소스를 만들어 완성한다.']",['광어를 견과류와 함께 어울려 만든 스테이크는 나트륨을 적게 사용해도 맛과 영양을 느낄 수 있어요.']
673c36d28fad4e3c931146f7,치즈감자크로켓,반찬,튀김,1,,,"['감자(150g)', '생크림(20g)', '당근(20g)', '양파(20g)', '오이(20g)', '소금(0.5g)', '모짜렐라치즈(50g)', '밀가루(20g)', '달걀(50g)', '빵가루(50g)', '튀김기름(400g)']","['1. 감자는 껍질을 벗겨 삶는다.', '2. 오이와 당근은 어슷썰기를 하고 양파는 채를 썰어놓는다.', '3. 썰어 놓은 채소에 소금과 물을 넣고 살짝 절여, 물기를 짜놓는다.', '4. 삶아 놓은 감자를 채에 내리고 생크림을 넣어 섞는다.', '5. 생크림을 넣은 감자에 절여 놓은 채소와 모짜렐라치즈를 넣고 골고루 섞는다.', '6. 섞여진 감자를 크로켓 모양을 만들어 밀가루, 달걀물, 빵가루를 묻혀 튀김기름 170~180℃ 온도에서 바삭하게 튀겨 냅킨에 올려 기름을 제거하고, 접시에 담아 완성한다.']",['감자에 들어있는 칼륨은 나트륨 배출을 도와줍니다.']
673c36d28fad4e3c931146f8,누룽닭,반찬,끓이기,1,,,"['닭가슴살(120g)', '생강즙(5g)', '정종(10g)', '시금치(20g)', '당근(20g)', '양파(20g)', '샐러리(20g)', '파프리카(20g)', '느타리(20g)', '주꾸미(30g)', '새우(20g)', '청경채(20g)', '누룽지(50g)', '튀김기름(200g)', '육수(200g)', '저염간장(10g)', '녹말가루(10g)', '마늘(10g)', '소금(0.2g)', '후춧가루(0.1g)']","['1. 닭은 포를 떠서 생강즙과 정종을 섞어 발라 놓는다.', '2. 시금치는 살짝 데쳐 썰고, 당근, 양파, 샐러리, 파프리카는 약 6Cm 길이로 채를 썰어 절반은 닭고기말이에 사용 하고, 절반은 곁들임채소로 사용한다.', '3. 느타리는 끓는 물에 소금을 넣고 데쳐 손으로 찢어놓고, 포를 뜬 닭가슴살에 느타리와 썰어 놓은 채소를 넣어 말아 주고, 육수를 끓여서 말아놓은 닭을 넣고 익혀낸다.', '4. 주꾸미와 새우는 끓는 물에 살짝 데치고, 청경채는 반으로 썰어 살짝 데쳐 준비 한다.', '5. 튀김기름 온도가 180℃ 정도 되면 누룽지를 넣고 튀겨 기름을 밭쳐 놓는다.', '6. 닭을 넣은 육수(③)에 간장과 녹말, 마늘, 소금, 후춧가루를 넣고 끓이다가, 곁들임채소로 남겨 놓은 채소(②)와 데쳐 놓은 해물 및 청경채를 넣고 한 번 더 끓인 뒤 튀겨진 누룽지를 넣어 완성한다.']","['주꾸미와 새우를 넣어 만들어서, 나트륨을 적게 넣어 만들 수 있었어요.']"
673c36d28fad4e3c931146f9,소고기리조또롤,밥/죽/떡,끓이기,1,,,"['쌀(50g)', '강황가루(20g)', '버터(10g)', '마늘(10g)', '양파(20g)', '새송이(30g)', '파프리카(30g)', '소고기(150g)', '소금(0.1g)', '후춧가루(0.02g)', '하얀된장(10g)', '생크림(20g)', '육수(200g)']","['1. 쌀은 불려 놓고, 마늘은 작게 다지고, 양파는 새송이와 파프리카와 함께 입자를 크게 다져 준비한다.', '2. 소고기는 포를 넓게 떠서 소금과 후춧가루를 뿌려 밑간을 해 놓는다.', '3. 냄비에 버터를 넣고, 마늘과 양파를 먼저 볶다가, 새송이와 파프리카를 넣는다.', '4. ③번에 다시 불린 쌀과 강화를 넣고, 볶다가 불을 줄여, 쌀이 익을 때까지 익혀 준다.', '5. 쌀이 익으면, 밑간이 되어 있는 소고기에 넣고 돌돌 말아 준비한다.', '6. 하얀 된장에 생크림을 넣어 골고루 섞고, 냄비에 육수를 넣고 생크림을 섞은 하얀 된장을 넣어 끓으면, 말아놓은 소고기를 넣고 은근히 졸여 완성한다.']",['된장에 생크림을 섞어 풍미는 높이고 나트륨 함량은 낮췄어요.']
673c36d28fad4e3c931146fa,코코넛밀크카레,반찬,끓이기,1,,,"['두부(100g)', '소금(0.3g)', '코코넛밀크(20g)', '당근(20g)', '양파(20g)', '브로컬리(20g)', '돼지고기(50g)', '감자(20g)', '버터(10g)', '카레가루(30g)', '물(250g)']","['1. 두부는 소창에 넣고, 짜서 물기를 제거하고, 으깨어 놓는다.', '2. 으깬 두부에 소금과 코코넛 밀크를 넣고 골고루 섞는다.', '3. 섞여진 두부를 김이 오른 찜통에 넣고 약 5분 정도 찐다.', '4. 당근과 양파는 사각지게 썰고, 브로컬리는 데쳐 당근 크기로 썰어 놓는다.', '5. 돼지고기와 감자는 당근 크기로 썰어 주고, 냄비에 버터를 녹여 돼지고기를 먼저 볶다가 양파와 당근, 감자, 브로컬리를 넣고 다시 볶아 준 뒤, 쪄놓은 두부를 넣어 한 번 더 볶아준다.', '6. 볶아지는 냄비(⑤)에 카레 가루를 넣고 살짝 더 볶아준 뒤, 물을 넣고 자작하게 끓여 완성한다.']",['코코넛 밀크와 카레의 풍미가 더해져 짜지 않고 맛있는 카레를 만들 수 있어요.']
673c36d28fad4e3c931146fb,함초삼겹,반찬,굽기,1,,,"['통삼겹살(150g)', '함초가루(10g)', '소금(0.5g)', '후춧가루(0.2g)', '부추(30g)', '버터(5g)', '유자청(20g)', '쌈장(10g)', '설탕(20g)', '생크림(20g)', '연두부(30g)', '양파(20g)', '당근(20g)']","['1. 통 삼겹살에 함초와 소금, 후춧가루를 뿌려 숙성을 시킨다.', '2. 부추는 약 6cm 길이로 썰고, 양파는 채를 썰어 놓고, 당근은 납작하게 편으로 썰어 준비한다.', '3. 연두부는 잘게 다져 놓는다.', '4. 유자청에 쌈장과 설탕, 생크림을 넣어 골고루 섞는다.', '5. 골고루 섞은 유자청에 다져 놓은 연두부를 넣어 섞어 냄비에 넣고, 썰어 놓은 양파와 당근을 넣어 은근히 끓여 소스를 만들어 놓는다.', '6. 숙성시킨 통삼겹은 버터를 녹인 팬에 살짝 구워 다시 오븐에서 20분 정도 익힌 후 먹기 좋게 썰은 뒤, 접시에 부추를 깔고 그 위에 구워진 삼겹을 올리고 소스를 얹어 완성한다.']",['함초가루를 이용하여 나트륨 사용을 줄였어요.']
673c36d28fad4e3c931146fc,까르보나라뇨끼,면/만두,끓이기,1,,,"['감자 220g', '깻잎 10g', '베이컨 25g', '백일송이 25g', '다진마늘 15g', '다진양파 25g', '다진대파 25g', '흰후추 3g', '버터15g', '우유 200g', '생크림 30g', '설탕 10g', '치즈가루 15g']","['1. 감자를 슬라이스 하여 찜통에 찐 후 체에 으깬다. 깻잎을 잘게 채 썰어서 냉수에 담가 향을 빼준다.', '2. 베이컨을 한 번 데쳐내 송송 썰어준 후 다진 마늘과 볶아준다.', '3. 으깬 감자와 깻잎을 다져서 반죽을 만들고 엄지손가락 크기로 떼어 밀가루를 뿌리고, 둥글게 빚은 후 포크로 자국을 내 뇨끼를 만든다.', '4. 만들어진 뇨끼를 삶아 건져준다.', '5. 팬에 버터를 넣고 다진양파, 다진마늘, 다진 대파, 볶은 베이컨, 새송이, 흰후추를 볶다가 우유와 생크림, 설탕을 넣고 끓여준다.', '6. 뇨끼를 넣어 한 번 더 끓여준 뒤 완성한다.']","['염분이 많은 베이컨을 한 번 데친 후 사용하여 나트륨 섭취량을 줄였고 양파와 우유, 생크림을 이용하여 구수하고 담백한 맛을 높였다.']"
673c36d28fad4e3c931146fd,연어차우더스프,스프,끓이기,1,,,"['모시조개(50g)', '연어(100g)', '청피망(20g)', '당근(20g)', '양파(20g)', '감자(50g)', '밀가루(10g)', '버터(5g)', '육수(200g)', '월계수잎(1장)', '통후추(3알)', '생크림(30g)', '통마늘(10g)']","['1. 모시조개는 물에 소금을 넣고, 담그어 해감을 한다.', '2. 연어는 사각지게 썰어 준비한다.', '3. 당근, 양파, 감자는 사각크기로 썰어 놓고, 청피망은 채를 썰어 당근과 비슷한 길이로 잘라둔다.', '4. 냄비에 버터와 밀가루를 넣고 볶다가 채소를 넣어 같이 볶는다.', '5. 볶아지는 냄비에 모시조개와 육수를 넣고 끓인다.', '6. 거품을 걷어내고, 월계수 잎과 통후추, 통마늘을 넣고 끓이다가 연어와 생크림을 넣어 한 소큼 끓으면 완성한다.']",['모시조개의 맛과 향을 이용하여 추가 간을 하지 않아도 맛있어요.']
673c36d28fad4e3c931146fe,시금치브로컬리 파스타,면/만두,끓이기,1,,,"['새우(대하', '3마리)', '스파게티(100g)', '시금치(30g)', '브로콜리(50g)', '바질(10g)', '생크림(50g)', '올리브오일(10g)', '소금 (0.2g)']","['1. 시금치와 브로콜리는 끓는 물에 소금을 넣고 살짝 데친다.', '2. 데친 시금치, 브로콜리와 바질을 믹서에 갈아 준다.', '3. 새우는 껍질을 벗겨 손질한다.', '4. 끓는 물에 스파게티를 10분 정도 삶아 건진다.', '5. 삶아진 스파게티는 팬에 올리브오일을 넣고 볶는다.', '6. 갈아 놓은 시금치소스에 생크림을 넣고 한소끔 끓이면서 볶은 파스타를 넣은 뒤 새우를 올린다.']",['생크림이 맛도 부드럽게 해주고 나트륨도 줄여 줘요.']
673c36d28fad4e3c931146ff,야채찜을 곁들인 광어스테이크,양식,찜,1,,,"['광어(1마리)', '당근(30g)', '단호박(30g)', '가지(1/2개)', '파프리카(50g)', '콜리플라워(50g)', '레몬(1/4개)', '와사비(5g)', '발사믹소스(50g)', '저염간장(30g)', '청주(15g)']","['1. 광어는 비늘을 제거하고 포를 뜬다.', '2. 손질된 광어에 레몬과 청주를 뿌려 숙성 시킨다.', '3. 저염간장에 레몬즙, 와사비, 발사믹소스를 넣고 소스를 만든다.', '4. 당근, 애호박은 쿠퍼로 동글동글하게 깎는다.', '5. 당근, 애호박, 콜리플라워는 김이 오른 찜통에 5분 정도 쪄 낸다.', '6. 가지와 파프리카는 팬에 굽고, 숙성시킨 광어도 팬에 구워 접시에 담고 쪄 낸 야채를 담은 뒤 소스를 올린다.']","['야채를 찜통에 쪄서 영양소 파괴를 줄였으며, 저염간장에 레몬즙을 넣어 나트륨 함량을 줄일 수 있어요.']"
673c36d28fad4e3c93114700,연근부각,반찬,튀김,1,,,"['연근(60g)', '식초(10g)', '천일염(0.1g)', '계피가루(20g)', '식용유(200g)']","['1. 연근은 껍질을 벗긴다.', '2. 껍질벗긴 연근은 얇게 썬다.', '3. 물 200g에 식초 10g을 섞는다.', '4. 식촛물에 썬 연근을 담근다.', '5. 연근을 체에 건져 물기를 뺀다.', '6. 연근을 바삭하게 튀긴 뒤 천일염을 살짝 뿌리고, 계피가루를 묻힌다.']",['미네랄이 풍부한 천일염을 볶아 사용해서 나트륨을 줄일 수 있어요.']
673c36d28fad4e3c93114701,오이냉국을 곁들인 오색쌈밥,밥/죽/떡,끓이기,1,,,"['돼지고기(안심', '100g)', '쌀(200g)', '도라지(30g)', '애호박(1/2개)', '양파(30g)', '홍고추(1개)', '미나리(20g)', '오이(50g)', '청포묵(20g)', '쌈무(20g)', '달걀(1개)', '라이스페이퍼(5장)', '고추장(20g)', '소금(0.3g)', '참기름(5g)', '고춧가루(10g)']","['1. 쌀은 깨끗이 씻어 30분 정도 불려 밥을 짓는다.', '2. 달걀을 풀어 소금을 넣고 지단을 만들어 채썬다.', '3. 도라지, 애호박, 양파, 홍고추는 채를 썰어 소금에 살짝 절여 볶고, 청포묵은 채를 썰어 참기름에 버무린다.', '4. 돼지 안심은 소금, 후춧가루로 양념 한 뒤 팬에 익힌다.', '5. 찬물에 식초, 설탕, 소금을 넣고 채 썬 오이를 넣어 냉국을 만든다.', '6. 고추장에 고춧가루를 섞어 쌈밥장을 만들고, 라이스페이퍼를 물에 담궈 건져 밥과 준비한 야채, 달걀지단, 쌈무, 쌈밥장을 올려 돌돌 말고 데친 미나리로 묶는다.']",['갖은 야채와 나물을 골고루 넣은 쌈밥은 고추장을 조금 사용하게 해 나트륨 함량을 줄일 수 있어요.']
673c36d28fad4e3c93114702,카레탄두리치킨과 닭가슴살냉채,반찬,굽기,1,,,"['닭고기(1마리)', '오곡(50g)', '인삼(1뿌리)', '대추(3알)', '아스파라거스(3개)', '당근(20g)', '양파(30g)', '오이(50g)', '파프리카(50g)', '카레가루(20g)', '디종머스터드(30g)']","['1. 닭은 살을 발라 소금, 후춧가루로 밑간을 한다.', '2. 오곡을 불려 밥을 짓는다.', '3. 오이, 아스파라거스, 당근, 양파는 길이대로 채썬다.', '4. 닭살에 지어 놓은 오곡밥을 넣는다.', '5. 오곡밥을 넣은 닭살에 카레가루를 골고루 묻힌다.', '6. 팬에 기름을 두르고 5번을 올려 은근히 익혀 접시에 담고, 썰어 놓은 야채를 닭살위에 담은 뒤 디종머스터드를 올린다.']","['카레가루를 묻혀 닭의 비릿한 맛도 없애고, 별도의 소금을 넣지 않아도 맛이 좋게 만들 수 있어요.']"
673c36d28fad4e3c93114703,컬리플라워소스 광어스테이크,양식,굽기,1,,,"['광어(1마리)', '콜리플라워(50g)', '감자(30g)', '양파(20g)', '시금치(20g)', '가지(1/2개)', '단호박(1/4개)', '당근(30g)', '우유(200g)', '소금(0.2g)', '후춧가루(0.01g)']","['1. 광어는 비늘을 벗기고 포를 떠 소금, 후춧가루를 뿌린다.', '2. 콜리플라워는 팬에 볶는다.', '3. 감자와 양파를 썰어 콜리플라워와 함께 볶는다.', '4. ?번에 우유를 넣는다.', '5. ?를 믹서로 곱게 간 뒤, 끓인다.', '6. 가지, 당근. 단호박은 둥근 모양으로 만들어 팬에 시금치와 함께 익히고, 광어도 팬에 구워 접시에 담아 컬리플라워 소스를 올린다.']","['소스에 칼슘이 가득한 우유을 넣어 담백하고, 나트륨을 줄일 수 있어요.']"
673c36d28fad4e3c93114704,호박죽,밥/죽/떡,끓이기,1,,,"['단호박 200g', '찹쌀가루 100g', '브로콜리 50g', '양파 60g', '볶은 현미 25g', '버섯마늘소금 2g', '흰후추 1g', '치즈가루 15g']","['1. 단호박은 껍질을 까고 작게 잘라주고, 양파도 작게 잘라준다.', '2. 브로콜리는 뜨거운 물에 데쳐내 준 후 송송 잘라준다.', '3. 찹쌀가루는 물 100g에 풀어준다.', '4. 단호박과 양파는 물 300g에 삶아준다.', '5. 단호박과 양파가 익으면 믹서에 갈아서 다시 끓여준 뒤 찹쌀가루물을 넣어 끓여준다.', '6. 호박죽이 끓어오르면 치즈가루를 넣어준 후 볶은 현미랑 완성한다.']",['호박죽의 감칠맛을 높이기 위해 버섯마늘소금과 치즈가루로 간을 하였다. 볶은 현미를 이용해 나트륨 사용을 줄여주고 고소함을 더했다.']
673c36d28fad4e3c93114705,나가사키부대찌개,국/찌개,끓이기,1,,,"['통조림 햄(30g)', '우유(100g)', '실곤약(50g)', '양파(30g)', '느타리버섯(25g)', '표고버섯(10g)', '팽이버섯(30g)', '청양고추(5g)', '붉은 고추(5g)', '감자(30g)', '무(30g)', '두부(40g)', '애호박(30g)', '깻잎(3g)', '쑥갓(10g)', '다진 돼지고기(20g)', '다진 파(5g)', '다진 마늘(5g)', '후춧가루(1g)', '소금(1g)', '밀가루(10g)', '달걀노른자(20g)', '사골육수(300g)', '다시마(5g)', '들깻가루(15g)']","['1. 통조림 햄은 한 번 데친 뒤 우유에 담가두고, 실곤약은 식초를 넣은 끓는 물에 살짝 데친다.', '2. 양파는 굵게 채 썰고, 느타리버섯은 찢고, 표고버섯은 모양대로 썰고, 팽이버섯은 끝부분을 잘라내고, 청양고추와 붉은 고추는 어슷 썬다.', '3. 감자, 무, 두부는 0.5㎝ 두께로 썰고, 애호박은 반달썰기 하고 깻잎은 채 썰어 찬물에 담가 매운맛을 제거한다.', '4. 사골육수에 다시마를 넣어 끓인 후 한 김 식힌다.', '5. 다진 돼지고기에 다진 파, 다진 마늘, 후춧가루, 소금을 섞어 완자를 만들고 밀가루와 달걀물을 묻혀 식용유(5g)를 두른 팬에 부친다.', '6. 냄비에 재료를 보기 좋게 담고 사골육수를 부은 뒤 끓이다가 쑥갓과 들깻가루를 넣어 마무리한다.']",['나트륨 함량이 높은 김치와 고추장 대신 사골육수와 청양고추를 사용해 염도를 낮추면서 칼칼하고 깔끔한 맛을 내 나트륨 섭취를 줄였다']
673c36d28fad4e3c93114706,콜라비오미자 물김치,반찬,절임,1,,,"['콜라비(1/2개)', '오미자(20g)', '무화과(20g)', '파프리카(50g)', '피망(30g)', '쪽파(10g)', '양파(30g)', '건새우(10g)', '다시마(10g)', '소금(0.3g)']","['1. 다시마와 건새우를 넣고 은근히 끓여 차갑게 식힌 뒤 육수를 만든다.', '2. 차갑게 식힌 육수는 체에 걸려내고 오미자를 넣고 소금으로 간을 한다.', '3. 콜라비, 피망, 파프리카는 납작하게 썬다.', '4. 육수는 체에 거른다.', '5. 오미자를 넣고 소금으로 간을 한다.', '6. 통에 썰어놓은 야채와 무화과를 담고 육수를 넣는다.']",['건새우로 육수를 만들어 풍부한 맛을 내고 나트륨을 줄일 수 있어요.']
673c36d28fad4e3c93114707,햄버거스테이크,양식,굽기,1,,,"['다진 돼지고기(60g)', '다진 소고기(60g)', '다진 마늘(10g)', '로즈마리(2g)', '빵가루(20g)', '후춧가루(0.2g)', '파프리카(20g)', '양파(20g)', '플레인요거트(20g)', '설탕(10g)', '매실액(10g)', '식초(5g)', '녹말가루(10g)', '어린잎(5g)']","['1. 돼지고기와 소고기를 섞어, 매실액을 넣고 30분 정도 냉장고에서 숙성을 시킨다.', '2. 숙성된 돼지고기와 소고기에 다진마늘, 로즈마리, 빵가루, 후춧가루를 넣고 골고루 섞는다.', '3. 파프리카는 반으로 잘라 그 안에 씨를 수저를 이용해서 파낸다.', '4. 속을 파낸 파프리카에 양념한 고기를 넣고, 꼭꼭 눌러 두툼하게 잘라 구워 접시에 담는다.', '5. 양파는 입자있게 다져 팬에 기름을 넣고 은근히 볶아 양파 향을 낸다.', '6. 볶아진 팬(⑤)에 준비한 플레인요거트와 설탕, 매실액을 넣고 끓이다가, 식초와 녹말을 넣고 한 번 더 끓여 소스를 완성한다. 햄버거스테이트(④)에 소스를 얹고, 어린잎을 올려 완성한다.']",['매실과 요거트의 새콤달콤한 맛이 나트륨 사용을 줄일 수 있어요.']
673c36d28fad4e3c93114708,크림소스치킨롤,반찬,끓이기,1,,,"['닭고기(가슴살', '150g)', '새우(대하', '3마리)', '베이컨(20g)', '마늘(20g)', '바질(5g)', '아스파라거스(3개)', '새송이버섯(1개)', '치즈(1장)', '버터(10g)', '소금(0.2g)', '후춧가루(0.01g)']","['1. 닭가슴살은 포를 떠 소금과 후춧가루로 밑간을 한다.', '2. 새우는 껍질을 벗겨 손질한다.', '3. 베이컨은 끓는 물에 데친다.', '4. 마늘과 바질은 다진 뒤 버터에 섞는다.', '5. 닭가슴살에 베이컨과 다진 버터를 올린다.', '6. 냄비에 마늘과 바질을 섞은 버터, 치즈를 넣고 끓이다가 ?를 놓고 졸인다.']",['베이컨을 데쳐 사용하면 나트륨을 줄일 수 있어요.']
673c36d28fad4e3c93114709,표고버섯 감자찜,반찬,찜,1,,,"['표고버섯(3개)', '감자(200g)', '고수(10g)', '당근(30g)', '양파(30g)', '홍고추(1개)', '녹말(20g)']","['1. 표고버섯은 따뜻한 물에 불린다.', '2. 감자는 강판에 간다.', '3. 고수는 잘게 다진다.', '4. 당근은 곱게 다지고, 양파와 홍고추도 다진다.', '5. 감자에 다진 당근과 양파, 홍고추를 섞는다.', '6. 불린 표고버섯은 기둥을 자르고 바닥에 녹말가루를 묻혀 ?번을 넣고 김이 오른 찜통에 약 10분 정도 찐다.']",['표고버섯의 향과 담백한 감자 덕분에 간을 하지 않아도 맛있게 먹을 수 있어요.']
673c36d28fad4e3c9311470a,해물애호박 전병말이,반찬,굽기,1,,,"['새우(3마리)', '오징어(50g)', '애호박(1/2개)', '당근(20g)', '깻잎(3장)', '대추(2알)', '밀가루(100g)', '찹쌀가루(50g)', '저염간장(20g)', '식초(10g)', '설탕(10g)', '소금(0.2g)']","['1. 새우는 껍질을 벗겨 다진다.', '2. 오징어는 소금으로 껍질을 벗겨 다진다.', '3. 애호박, 깻잎, 대추는 곱게 채썬다.', '4. 채썬 애호박과 깻잎은 소금에 살짝 절인 뒤 물기를 짠다.', '5. 밀가루에 찹쌀가루, 애호박, 깻잎, 대추채와 다진 새우, 오징어를 넣고 팬에 기름을 둘러 전병을 만든 뒤 돌돌 말아 썰어 접시에 담는다.', '6. 저염간장과 식초, 설탕을 넣고 소스를 만든다.']",['새우와 오징어를 다져 넣었기 때문에 소금을 안 넣어도 맛있는 전병을 만들 수 있어요.']
